datetime,water_level_m,error
17/04/2020 20:58,211.582,0.002
18/04/2020 20:58,211.582,0.002
19/04/2020 20:58,211.582,0.002
20/04/2020 20:58,211.582,0.002
21/04/2020 20:58,211.582,0.002
22/04/2020 20:58,211.582,0.002
23/04/2020 20:58,211.582,0.002
24/04/2020 20:58,211.582,0.002
25/04/2020 20:58,211.582,0.002
26/04/2020 20:58,211.582,0.002
27/04/2020 20:58,211.582,0.002
28/04/2020 20:58,211.582,0.002
29/04/2020 20:58,211.582,0.002
30/04/2020 20:58,211.582,0.002
01/05/2020 20:58,211.582,0.002
02/05/2020 20:58,211.582,0.002
03/05/2020 20:58,211.582,0.002
04/05/2020 20:58,211.582,0.002
05/05/2020 20:58,211.582,0.002
06/05/2020 20:58,211.582,0.002
07/05/2020 20:58,211.582,0.002
08/05/2020 20:58,211.582,0.002
09/05/2020 20:58,211.582,0.002
10/05/2020 20:58,210.188,0.001
11/05/2020 20:58,210.188,0.001
12/05/2020 20:58,210.188,0.001
13/05/2020 20:58,210.188,0.001
14/05/2020 20:58,210.188,0.001
15/05/2020 20:58,210.188,0.001
16/05/2020 20:58,210.188,0.001
17/05/2020 20:58,210.188,0.001
18/05/2020 20:58,210.188,0.001
19/05/2020 20:58,210.188,0.001
20/05/2020 20:58,210.188,0.001
21/05/2020 20:58,210.188,0.001
22/05/2020 20:58,210.188,0.001
23/05/2020 20:58,210.188,0.001
24/05/2020 20:58,210.188,0.001
25/05/2020 20:58,210.188,0.001
26/05/2020 20:58,210.188,0.001
27/05/2020 20:58,210.188,0.001
28/05/2020 20:58,210.188,0.001
29/05/2020 20:58,210.188,0.001
30/05/2020 20:58,210.188,0.001
31/05/2020 20:58,210.188,0.001
01/06/2020 20:58,210.188,0.001
02/06/2020 20:58,210.188,0.001
03/06/2020 20:58,210.188,0.001
04/06/2020 20:58,210.188,0.001
05/06/2020 20:58,210.188,0.001
06/06/2020 20:58,208.711,0.002
07/06/2020 20:58,208.711,0.002
08/06/2020 20:58,208.711,0.002
09/06/2020 20:58,208.711,0.002
10/06/2020 20:58,208.711,0.002
11/06/2020 20:58,208.711,0.002
12/06/2020 20:58,208.711,0.002
13/06/2020 20:58,208.711,0.002
14/06/2020 20:58,208.711,0.002
15/06/2020 20:58,208.711,0.002
16/06/2020 20:58,208.711,0.002
17/06/2020 20:58,208.711,0.002
18/06/2020 20:58,208.711,0.002
19/06/2020 20:58,208.711,0.002
20/06/2020 20:58,208.711,0.002
21/06/2020 20:58,208.711,0.002
22/06/2020 20:58,208.711,0.002
23/06/2020 20:58,208.711,0.002
24/06/2020 20:58,208.711,0.002
25/06/2020 20:58,208.711,0.002
26/06/2020 20:58,208.711,0.002
27/06/2020 20:58,208.711,0.002
28/06/2020 20:58,208.711,0.002
29/06/2020 20:58,208.711,0.002
30/06/2020 20:58,208.711,0.002
01/07/2020 20:58,208.711,0.002
02/07/2020 20:58,208.711,0.002
03/07/2020 20:58,207.675,0.01
04/07/2020 20:58,207.675,0.01
05/07/2020 20:58,207.675,0.01
06/07/2020 20:58,207.675,0.01
07/07/2020 20:58,207.675,0.01
08/07/2020 20:58,207.675,0.01
09/07/2020 20:58,207.675,0.01
10/07/2020 20:58,207.675,0.01
11/07/2020 20:58,207.675,0.01
12/07/2020 20:58,207.675,0.01
13/07/2020 20:58,207.675,0.01
14/07/2020 20:58,207.675,0.01
15/07/2020 20:58,207.675,0.01
16/07/2020 20:58,207.675,0.01
17/07/2020 20:58,207.675,0.01
18/07/2020 20:58,207.675,0.01
19/07/2020 20:58,207.675,0.01
20/07/2020 20:58,207.675,0.01
21/07/2020 20:58,207.675,0.01
22/07/2020 20:58,207.675,0.01
23/07/2020 20:58,207.675,0.01
24/07/2020 20:58,207.675,0.01
25/07/2020 20:58,207.675,0.01
26/07/2020 20:58,207.675,0.01
27/07/2020 20:58,207.675,0.01
28/07/2020 20:58,207.675,0.01
29/07/2020 20:58,207.675,0.01
30/07/2020 20:58,208.185,0
31/07/2020 20:58,208.185,0
01/08/2020 20:58,208.185,0
02/08/2020 20:58,208.185,0
03/08/2020 20:58,208.185,0
04/08/2020 20:58,208.185,0
05/08/2020 20:58,208.185,0
06/08/2020 20:58,208.185,0
07/08/2020 20:58,208.185,0
08/08/2020 20:58,208.185,0
09/08/2020 20:58,208.185,0
10/08/2020 20:58,208.185,0
11/08/2020 20:58,208.185,0
12/08/2020 20:58,208.185,0
13/08/2020 20:58,208.185,0
14/08/2020 20:58,208.185,0
15/08/2020 20:58,208.185,0
16/08/2020 20:58,208.185,0
17/08/2020 20:58,208.185,0
18/08/2020 20:58,208.185,0
19/08/2020 20:58,208.185,0
20/08/2020 20:58,208.185,0
21/08/2020 20:58,208.185,0
22/08/2020 20:58,208.185,0
23/08/2020 20:58,208.185,0
24/08/2020 20:58,208.185,0
25/08/2020 20:58,208.185,0
26/08/2020 20:58,208.658,0.003
27/08/2020 20:58,208.658,0.003
28/08/2020 20:58,208.658,0.003
29/08/2020 20:58,208.658,0.003
30/08/2020 20:58,208.658,0.003
31/08/2020 20:58,208.658,0.003
01/09/2020 20:58,208.658,0.003
02/09/2020 20:58,208.658,0.003
03/09/2020 20:58,208.658,0.003
04/09/2020 20:58,208.658,0.003
05/09/2020 20:58,208.658,0.003
06/09/2020 20:58,208.658,0.003
07/09/2020 20:58,208.658,0.003
08/09/2020 20:58,208.658,0.003
09/09/2020 20:58,208.658,0.003
10/09/2020 20:58,208.658,0.003
11/09/2020 20:58,208.658,0.003
12/09/2020 20:58,208.658,0.003
13/09/2020 20:58,208.658,0.003
14/09/2020 20:58,208.658,0.003
15/09/2020 20:58,208.658,0.003
16/09/2020 20:58,208.658,0.003
17/09/2020 20:58,208.658,0.003
18/09/2020 20:58,208.658,0.003
19/09/2020 20:58,208.658,0.003
20/09/2020 20:58,208.658,0.003
21/09/2020 20:58,208.658,0.003
22/09/2020 20:58,210.112,0.013
23/09/2020 20:58,210.112,0.013
24/09/2020 20:58,210.112,0.013
25/09/2020 20:58,210.112,0.013
26/09/2020 20:58,210.112,0.013
27/09/2020 20:58,210.112,0.013
28/09/2020 20:58,210.112,0.013
29/09/2020 20:58,210.112,0.013
30/09/2020 20:58,210.112,0.013
01/10/2020 20:58,210.112,0.013
02/10/2020 20:58,210.112,0.013
03/10/2020 20:58,210.112,0.013
04/10/2020 20:58,210.112,0.013
05/10/2020 20:58,210.112,0.013
06/10/2020 20:58,210.112,0.013
07/10/2020 20:58,210.112,0.013
08/10/2020 20:58,210.112,0.013
09/10/2020 20:58,210.112,0.013
10/10/2020 20:58,210.112,0.013
11/10/2020 20:58,210.112,0.013
12/10/2020 20:58,210.112,0.013
13/10/2020 20:58,210.112,0.013
14/10/2020 20:58,210.112,0.013
15/10/2020 20:58,210.112,0.013
16/10/2020 20:58,210.112,0.013
17/10/2020 20:58,210.112,0.013
18/10/2020 20:58,210.112,0.013
19/10/2020 20:58,210.112,0.013
20/10/2020 20:58,210.112,0.013
21/10/2020 20:58,210.112,0.013
22/10/2020 20:58,210.112,0.013
23/10/2020 20:58,210.112,0.013
24/10/2020 20:58,210.112,0.013
25/10/2020 20:58,210.112,0.013
26/10/2020 20:58,210.112,0.013
27/10/2020 20:58,210.112,0.013
28/10/2020 20:58,210.112,0.013
29/10/2020 20:58,210.112,0.013
30/10/2020 20:58,210.112,0.013
31/10/2020 20:58,210.112,0.013
01/11/2020 20:58,210.112,0.013
02/11/2020 20:58,210.112,0.013
03/11/2020 20:58,210.112,0.013
04/11/2020 20:58,210.112,0.013
05/11/2020 20:58,210.112,0.013
06/11/2020 20:58,210.112,0.013
07/11/2020 20:58,210.112,0.013
08/11/2020 20:58,210.112,0.013
09/11/2020 20:58,210.112,0.013
10/11/2020 20:58,210.112,0.013
11/11/2020 20:58,210.112,0.013
12/11/2020 20:58,210.112,0.013
13/11/2020 20:58,210.112,0.013
14/11/2020 20:58,210.112,0.013
15/11/2020 20:58,211.746,0.003
16/11/2020 20:58,211.746,0.003
17/11/2020 20:58,211.746,0.003
18/11/2020 20:58,211.746,0.003
19/11/2020 20:58,211.746,0.003
20/11/2020 20:58,211.746,0.003
21/11/2020 20:58,211.746,0.003
22/11/2020 20:58,211.746,0.003
23/11/2020 20:58,211.746,0.003
24/11/2020 20:58,211.746,0.003
25/11/2020 20:58,211.746,0.003
26/11/2020 20:58,211.746,0.003
27/11/2020 20:58,211.746,0.003
28/11/2020 20:58,211.746,0.003
29/11/2020 20:58,211.746,0.003
30/11/2020 20:58,211.746,0.003
01/12/2020 20:58,211.746,0.003
02/12/2020 20:58,211.746,0.003
03/12/2020 20:58,211.746,0.003
04/12/2020 20:58,211.746,0.003
05/12/2020 20:58,211.746,0.003
06/12/2020 20:58,211.746,0.003
07/12/2020 20:58,211.746,0.003
08/12/2020 20:58,211.746,0.003
09/12/2020 20:58,211.746,0.003
10/12/2020 20:58,211.746,0.003
11/12/2020 20:58,211.746,0.003
12/12/2020 20:58,211.216,0.012
13/12/2020 20:58,211.216,0.012
14/12/2020 20:58,211.216,0.012
15/12/2020 20:58,211.216,0.012
16/12/2020 20:58,211.216,0.012
17/12/2020 20:58,211.216,0.012
18/12/2020 20:58,211.216,0.012
19/12/2020 20:58,211.216,0.012
20/12/2020 20:58,211.216,0.012
21/12/2020 20:58,211.216,0.012
22/12/2020 20:58,211.216,0.012
23/12/2020 20:58,211.216,0.012
24/12/2020 20:58,211.216,0.012
25/12/2020 20:58,211.216,0.012
26/12/2020 20:58,211.216,0.012
27/12/2020 20:58,211.216,0.012
28/12/2020 20:58,211.216,0.012
29/12/2020 20:58,211.216,0.012
30/12/2020 20:58,211.216,0.012
31/12/2020 20:58,211.216,0.012
01/01/2021 20:58,211.216,0.012
02/01/2021 20:58,211.216,0.012
03/01/2021 20:58,211.216,0.012
04/01/2021 20:58,211.216,0.012
05/01/2021 20:58,211.216,0.012
06/01/2021 20:58,211.216,0.012
07/01/2021 20:58,211.216,0.012
08/01/2021 20:58,210.732,0.006
09/01/2021 20:58,210.732,0.006
10/01/2021 20:58,210.732,0.006
11/01/2021 20:58,210.732,0.006
12/01/2021 20:58,210.732,0.006
13/01/2021 20:58,210.732,0.006
14/01/2021 20:58,210.732,0.006
15/01/2021 20:58,210.732,0.006
16/01/2021 20:58,210.732,0.006
17/01/2021 20:58,210.732,0.006
18/01/2021 20:58,210.732,0.006
19/01/2021 20:58,210.732,0.006
20/01/2021 20:58,210.732,0.006
21/01/2021 20:58,210.732,0.006
22/01/2021 20:58,210.732,0.006
23/01/2021 20:58,210.732,0.006
24/01/2021 20:58,210.732,0.006
25/01/2021 20:58,210.732,0.006
26/01/2021 20:58,210.732,0.006
27/01/2021 20:58,210.732,0.006
28/01/2021 20:58,210.732,0.006
29/01/2021 20:58,210.732,0.006
30/01/2021 20:58,210.732,0.006
31/01/2021 20:58,210.732,0.006
01/02/2021 20:58,210.732,0.006
02/02/2021 20:58,210.732,0.006
03/02/2021 20:58,210.732,0.006
04/02/2021 20:58,210.175,0.008
05/02/2021 20:58,210.175,0.008
06/02/2021 20:58,210.175,0.008
07/02/2021 20:58,210.175,0.008
08/02/2021 20:58,210.175,0.008
09/02/2021 20:58,210.175,0.008
10/02/2021 20:58,210.175,0.008
11/02/2021 20:58,210.175,0.008
12/02/2021 20:58,210.175,0.008
13/02/2021 20:58,210.175,0.008
14/02/2021 20:58,210.175,0.008
15/02/2021 20:58,210.175,0.008
16/02/2021 20:58,210.175,0.008
17/02/2021 20:58,210.175,0.008
18/02/2021 20:58,210.175,0.008
19/02/2021 20:58,210.175,0.008
20/02/2021 20:58,210.175,0.008
21/02/2021 20:58,210.175,0.008
22/02/2021 20:58,210.175,0.008
23/02/2021 20:58,210.175,0.008
24/02/2021 20:58,210.175,0.008
25/02/2021 20:58,210.175,0.008
26/02/2021 20:58,210.175,0.008
27/02/2021 20:58,210.175,0.008
28/02/2021 20:58,210.175,0.008
01/03/2021 20:58,210.175,0.008
02/03/2021 20:58,210.175,0.008
03/03/2021 20:58,209.647,0.003
04/03/2021 20:58,209.647,0.003
05/03/2021 20:58,209.647,0.003
06/03/2021 20:58,209.647,0.003
07/03/2021 20:58,209.647,0.003
08/03/2021 20:58,209.647,0.003
09/03/2021 20:58,209.647,0.003
10/03/2021 20:58,209.647,0.003
11/03/2021 20:58,209.647,0.003
12/03/2021 20:58,209.647,0.003
13/03/2021 20:58,209.647,0.003
14/03/2021 20:58,209.647,0.003
15/03/2021 20:58,209.647,0.003
16/03/2021 20:58,209.647,0.003
17/03/2021 20:58,209.647,0.003
18/03/2021 20:58,209.647,0.003
19/03/2021 20:58,209.647,0.003
20/03/2021 20:58,209.647,0.003
21/03/2021 20:58,209.647,0.003
22/03/2021 20:58,209.647,0.003
23/03/2021 20:58,209.647,0.003
24/03/2021 20:58,209.647,0.003
25/03/2021 20:58,209.647,0.003
26/03/2021 20:58,209.647,0.003
27/03/2021 20:58,209.647,0.003
28/03/2021 20:58,209.647,0.003
29/03/2021 20:58,209.647,0.003
30/03/2021 20:58,209.07,0.004
31/03/2021 20:58,209.07,0.004
01/04/2021 20:58,209.07,0.004
02/04/2021 20:58,209.07,0.004
03/04/2021 20:58,209.07,0.004
04/04/2021 20:58,209.07,0.004
05/04/2021 20:58,209.07,0.004
06/04/2021 20:58,209.07,0.004
07/04/2021 20:58,209.07,0.004
08/04/2021 20:58,209.07,0.004
09/04/2021 20:58,209.07,0.004
10/04/2021 20:58,209.07,0.004
11/04/2021 20:58,209.07,0.004
12/04/2021 20:58,209.07,0.004
13/04/2021 20:58,209.07,0.004
14/04/2021 20:58,209.07,0.004
15/04/2021 20:58,209.07,0.004
16/04/2021 20:58,209.07,0.004
17/04/2021 20:58,209.07,0.004
18/04/2021 20:58,209.07,0.004
19/04/2021 20:58,209.07,0.004
20/04/2021 20:58,209.07,0.004
21/04/2021 20:58,209.07,0.004
22/04/2021 20:58,209.07,0.004
23/04/2021 20:58,209.07,0.004
24/04/2021 20:58,209.07,0.004
25/04/2021 20:58,209.07,0.004
26/04/2021 20:58,208.385,0.004
27/04/2021 20:58,208.385,0.004
28/04/2021 20:58,208.385,0.004
29/04/2021 20:58,208.385,0.004
30/04/2021 20:58,208.385,0.004
01/05/2021 20:58,208.385,0.004
02/05/2021 20:58,208.385,0.004
03/05/2021 20:58,208.385,0.004
04/05/2021 20:58,208.385,0.004
05/05/2021 20:58,208.385,0.004
06/05/2021 20:58,208.385,0.004
07/05/2021 20:58,208.385,0.004
08/05/2021 20:58,208.385,0.004
09/05/2021 20:58,208.385,0.004
10/05/2021 20:58,208.385,0.004
11/05/2021 20:58,208.385,0.004
12/05/2021 20:58,208.385,0.004
13/05/2021 20:58,208.385,0.004
14/05/2021 20:58,208.385,0.004
15/05/2021 20:58,208.385,0.004
16/05/2021 20:58,208.385,0.004
17/05/2021 20:58,208.385,0.004
18/05/2021 20:58,208.385,0.004
19/05/2021 20:58,208.385,0.004
20/05/2021 20:58,208.385,0.004
21/05/2021 20:58,208.385,0.004
22/05/2021 20:58,208.385,0.004
23/05/2021 20:58,207.805,0.012
24/05/2021 20:58,207.805,0.012
25/05/2021 20:58,207.805,0.012
26/05/2021 20:58,207.805,0.012
27/05/2021 20:58,207.805,0.012
28/05/2021 20:58,207.805,0.012
29/05/2021 20:58,207.805,0.012
30/05/2021 20:58,207.805,0.012
31/05/2021 20:58,207.805,0.012
01/06/2021 20:58,207.805,0.012
02/06/2021 20:58,207.805,0.012
03/06/2021 20:58,207.805,0.012
04/06/2021 20:58,207.805,0.012
05/06/2021 20:58,207.805,0.012
06/06/2021 20:58,207.805,0.012
07/06/2021 20:58,207.805,0.012
08/06/2021 20:58,207.805,0.012
09/06/2021 20:58,207.805,0.012
10/06/2021 20:58,207.805,0.012
11/06/2021 20:58,207.805,0.012
12/06/2021 20:58,207.805,0.012
13/06/2021 20:58,207.805,0.012
14/06/2021 20:58,207.805,0.012
15/06/2021 20:58,207.805,0.012
16/06/2021 20:58,207.805,0.012
17/06/2021 20:58,207.805,0.012
18/06/2021 20:58,207.805,0.012
19/06/2021 20:58,207.245,0.007
20/06/2021 20:58,207.245,0.007
21/06/2021 20:58,207.245,0.007
22/06/2021 20:58,207.245,0.007
23/06/2021 20:58,207.245,0.007
24/06/2021 20:58,207.245,0.007
25/06/2021 20:58,207.245,0.007
26/06/2021 20:58,207.245,0.007
27/06/2021 20:58,207.245,0.007
28/06/2021 20:58,207.245,0.007
29/06/2021 20:58,207.245,0.007
30/06/2021 20:58,207.245,0.007
01/07/2021 20:58,207.245,0.007
02/07/2021 20:58,207.245,0.007
03/07/2021 20:58,207.245,0.007
04/07/2021 20:58,207.245,0.007
05/07/2021 20:58,207.245,0.007
06/07/2021 20:58,207.245,0.007
07/07/2021 20:58,207.245,0.007
08/07/2021 20:58,207.245,0.007
09/07/2021 20:58,207.245,0.007
10/07/2021 20:58,207.245,0.007
11/07/2021 20:58,207.245,0.007
12/07/2021 20:58,207.245,0.007
13/07/2021 20:58,207.245,0.007
14/07/2021 20:58,207.245,0.007
15/07/2021 20:58,207.245,0.007
16/07/2021 20:58,207.653,0.017
17/07/2021 20:58,207.653,0.017
18/07/2021 20:58,207.653,0.017
19/07/2021 20:58,207.653,0.017
20/07/2021 20:58,207.653,0.017
21/07/2021 20:58,207.653,0.017
22/07/2021 20:58,207.653,0.017
23/07/2021 20:58,207.653,0.017
24/07/2021 20:58,207.653,0.017
25/07/2021 20:58,207.653,0.017
26/07/2021 20:58,207.653,0.017
27/07/2021 20:58,207.653,0.017
28/07/2021 20:58,207.653,0.017
29/07/2021 20:58,207.653,0.017
30/07/2021 20:58,207.653,0.017
31/07/2021 20:58,207.653,0.017
01/08/2021 20:58,207.653,0.017
02/08/2021 20:58,207.653,0.017
03/08/2021 20:58,207.653,0.017
04/08/2021 20:58,207.653,0.017
05/08/2021 20:58,207.653,0.017
06/08/2021 20:58,207.653,0.017
07/08/2021 20:58,207.653,0.017
08/08/2021 20:58,207.653,0.017
09/08/2021 20:58,207.653,0.017
10/08/2021 20:58,207.653,0.017
11/08/2021 20:58,207.653,0.017
12/08/2021 20:58,208.105,0.006
13/08/2021 20:58,208.105,0.006
14/08/2021 20:58,208.105,0.006
15/08/2021 20:58,208.105,0.006
16/08/2021 20:58,208.105,0.006
17/08/2021 20:58,208.105,0.006
18/08/2021 20:58,208.105,0.006
19/08/2021 20:58,208.105,0.006
20/08/2021 20:58,208.105,0.006
21/08/2021 20:58,208.105,0.006
22/08/2021 20:58,208.105,0.006
23/08/2021 20:58,208.105,0.006
24/08/2021 20:58,208.105,0.006
25/08/2021 20:58,208.105,0.006
26/08/2021 20:58,208.105,0.006
27/08/2021 20:58,208.105,0.006
28/08/2021 20:58,208.105,0.006
29/08/2021 20:58,208.105,0.006
30/08/2021 20:58,208.105,0.006
31/08/2021 20:58,208.105,0.006
01/09/2021 20:58,208.105,0.006
02/09/2021 20:58,208.105,0.006
03/09/2021 20:58,208.105,0.006
04/09/2021 20:58,208.105,0.006
05/09/2021 20:58,208.105,0.006
06/09/2021 20:58,208.105,0.006
07/09/2021 20:58,208.105,0.006
08/09/2021 20:58,209.481,0.008
09/09/2021 20:58,209.481,0.008
10/09/2021 20:58,209.481,0.008
11/09/2021 20:58,209.481,0.008
12/09/2021 20:58,209.481,0.008
13/09/2021 20:58,209.481,0.008
14/09/2021 20:58,209.481,0.008
15/09/2021 20:58,209.481,0.008
16/09/2021 20:58,209.481,0.008
17/09/2021 20:58,209.481,0.008
18/09/2021 20:58,209.481,0.008
19/09/2021 20:58,209.481,0.008
20/09/2021 20:58,209.481,0.008
21/09/2021 20:58,209.481,0.008
22/09/2021 20:58,209.481,0.008
23/09/2021 20:58,209.481,0.008
24/09/2021 20:58,209.481,0.008
25/09/2021 20:58,209.481,0.008
26/09/2021 20:58,209.481,0.008
27/09/2021 20:58,209.481,0.008
28/09/2021 20:58,209.481,0.008
29/09/2021 20:58,209.481,0.008
30/09/2021 20:58,209.481,0.008
01/10/2021 20:58,209.481,0.008
02/10/2021 20:58,209.481,0.008
03/10/2021 20:58,209.481,0.008
04/10/2021 20:58,209.481,0.008
05/10/2021 20:58,210.549,0.003
06/10/2021 20:58,210.549,0.003
07/10/2021 20:58,210.549,0.003
08/10/2021 20:58,210.549,0.003
09/10/2021 20:58,210.549,0.003
10/10/2021 20:58,210.549,0.003
11/10/2021 20:58,210.549,0.003
12/10/2021 20:58,210.549,0.003
13/10/2021 20:58,210.549,0.003
14/10/2021 20:58,210.549,0.003
15/10/2021 20:58,210.549,0.003
16/10/2021 20:58,210.549,0.003
17/10/2021 20:58,210.549,0.003
18/10/2021 20:58,210.549,0.003
19/10/2021 20:58,210.549,0.003
20/10/2021 20:58,210.549,0.003
21/10/2021 20:58,210.549,0.003
22/10/2021 20:58,210.549,0.003
23/10/2021 20:58,210.549,0.003
24/10/2021 20:58,210.549,0.003
25/10/2021 20:58,210.549,0.003
26/10/2021 20:58,210.549,0.003
27/10/2021 20:58,210.549,0.003
28/10/2021 20:58,210.549,0.003
29/10/2021 20:58,210.549,0.003
30/10/2021 20:58,210.549,0.003
31/10/2021 20:58,210.549,0.003
01/11/2021 20:58,210.637,0.001
02/11/2021 20:58,210.637,0.001
03/11/2021 20:58,210.637,0.001
04/11/2021 20:58,210.637,0.001
05/11/2021 20:58,210.637,0.001
06/11/2021 20:58,210.637,0.001
07/11/2021 20:58,210.637,0.001
08/11/2021 20:58,210.637,0.001
09/11/2021 20:58,210.637,0.001
10/11/2021 20:58,210.637,0.001
11/11/2021 20:58,210.637,0.001
12/11/2021 20:58,210.637,0.001
13/11/2021 20:58,210.637,0.001
14/11/2021 20:58,210.637,0.001
15/11/2021 20:58,210.637,0.001
16/11/2021 20:58,210.637,0.001
17/11/2021 20:58,210.637,0.001
18/11/2021 20:58,210.637,0.001
19/11/2021 20:58,210.637,0.001
20/11/2021 20:58,210.637,0.001
21/11/2021 20:58,210.637,0.001
22/11/2021 20:58,210.637,0.001
23/11/2021 20:58,210.637,0.001
24/11/2021 20:58,210.637,0.001
25/11/2021 20:58,210.637,0.001
26/11/2021 20:58,210.637,0.001
27/11/2021 20:58,210.637,0.001
28/11/2021 20:58,210.262,0.011
29/11/2021 20:58,210.262,0.011
30/11/2021 20:58,210.262,0.011
01/12/2021 20:58,210.262,0.011
02/12/2021 20:58,210.262,0.011
03/12/2021 20:58,210.262,0.011
04/12/2021 20:58,210.262,0.011
05/12/2021 20:58,210.262,0.011
06/12/2021 20:58,210.262,0.011
07/12/2021 20:58,210.262,0.011
08/12/2021 20:58,210.262,0.011
09/12/2021 20:58,210.262,0.011
10/12/2021 20:58,210.262,0.011
11/12/2021 20:58,210.262,0.011
12/12/2021 20:58,210.262,0.011
13/12/2021 20:58,210.262,0.011
14/12/2021 20:58,210.262,0.011
15/12/2021 20:58,210.262,0.011
16/12/2021 20:58,210.262,0.011
17/12/2021 20:58,210.262,0.011
18/12/2021 20:58,210.262,0.011
19/12/2021 20:58,210.262,0.011
20/12/2021 20:58,210.262,0.011
21/12/2021 20:58,210.262,0.011
22/12/2021 20:58,210.262,0.011
23/12/2021 20:58,210.262,0.011
24/12/2021 20:58,210.262,0.011
25/12/2021 20:58,209.776,0.009
26/12/2021 20:58,209.776,0.009
27/12/2021 20:58,209.776,0.009
28/12/2021 20:58,209.776,0.009
29/12/2021 20:58,209.776,0.009
30/12/2021 20:58,209.776,0.009
31/12/2021 20:58,209.776,0.009
01/01/2022 20:58,209.776,0.009
02/01/2022 20:58,209.776,0.009
03/01/2022 20:58,209.776,0.009
04/01/2022 20:58,209.776,0.009
05/01/2022 20:58,209.776,0.009
06/01/2022 20:58,209.776,0.009
07/01/2022 20:58,209.776,0.009
08/01/2022 20:58,209.776,0.009
09/01/2022 20:58,209.776,0.009
10/01/2022 20:58,209.776,0.009
11/01/2022 20:58,209.776,0.009
12/01/2022 20:58,209.776,0.009
13/01/2022 20:58,209.776,0.009
14/01/2022 20:58,209.776,0.009
15/01/2022 20:58,209.776,0.009
16/01/2022 20:58,209.776,0.009
17/01/2022 20:58,209.776,0.009
18/01/2022 20:58,209.776,0.009
19/01/2022 20:58,209.776,0.009
20/01/2022 20:58,209.776,0.009
21/01/2022 20:58,209.216,0.002
22/01/2022 20:58,209.216,0.002
23/01/2022 20:58,209.216,0.002
24/01/2022 20:58,209.216,0.002
25/01/2022 20:58,209.216,0.002
26/01/2022 20:58,209.216,0.002
27/01/2022 20:58,209.216,0.002
28/01/2022 20:58,209.216,0.002
29/01/2022 20:58,209.216,0.002
30/01/2022 20:58,209.216,0.002
31/01/2022 20:58,209.216,0.002
01/02/2022 20:58,209.216,0.002
02/02/2022 20:58,209.216,0.002
03/02/2022 20:58,209.216,0.002
04/02/2022 20:58,209.216,0.002
05/02/2022 20:58,209.216,0.002
06/02/2022 20:58,209.216,0.002
07/02/2022 20:58,209.216,0.002
08/02/2022 20:58,209.216,0.002
09/02/2022 20:58,209.216,0.002
10/02/2022 20:58,209.216,0.002
11/02/2022 20:58,209.216,0.002
12/02/2022 20:58,209.216,0.002
13/02/2022 20:58,209.216,0.002
14/02/2022 20:58,209.216,0.002
15/02/2022 20:58,209.216,0.002
16/02/2022 20:58,209.216,0.002
17/02/2022 20:58,208.66,0.017
18/02/2022 20:58,208.66,0.017
19/02/2022 20:58,208.66,0.017
20/02/2022 20:58,208.66,0.017
21/02/2022 20:58,208.66,0.017
22/02/2022 20:58,208.66,0.017
23/02/2022 20:58,208.66,0.017
24/02/2022 20:58,208.66,0.017
25/02/2022 20:58,208.66,0.017
26/02/2022 20:58,208.66,0.017
27/02/2022 20:58,208.66,0.017
28/02/2022 20:58,208.66,0.017
01/03/2022 20:58,208.66,0.017
02/03/2022 20:58,208.66,0.017
03/03/2022 20:58,208.66,0.017
04/03/2022 20:58,208.66,0.017
05/03/2022 20:58,208.66,0.017
06/03/2022 20:58,208.66,0.017
07/03/2022 20:58,208.66,0.017
08/03/2022 20:58,208.66,0.017
09/03/2022 20:58,208.66,0.017
10/03/2022 20:58,208.66,0.017
11/03/2022 20:58,208.66,0.017
12/03/2022 20:58,208.66,0.017
13/03/2022 20:58,208.66,0.017
14/03/2022 20:58,208.66,0.017
15/03/2022 20:58,208.66,0.017
16/03/2022 20:58,208.163,0.003
17/03/2022 20:58,208.163,0.003
18/03/2022 20:58,208.163,0.003
19/03/2022 20:58,208.163,0.003
20/03/2022 20:58,208.163,0.003
21/03/2022 20:58,208.163,0.003
22/03/2022 20:58,208.163,0.003
23/03/2022 20:58,208.163,0.003
24/03/2022 20:58,208.163,0.003
25/03/2022 20:58,208.163,0.003
26/03/2022 20:58,208.163,0.003
27/03/2022 20:58,208.163,0.003
28/03/2022 20:58,208.163,0.003
29/03/2022 20:58,208.163,0.003
30/03/2022 20:58,208.163,0.003
31/03/2022 20:58,208.163,0.003
01/04/2022 20:58,208.163,0.003
02/04/2022 20:58,208.163,0.003
03/04/2022 20:58,208.163,0.003
04/04/2022 20:58,208.163,0.003
05/04/2022 20:58,208.163,0.003
06/04/2022 20:58,208.163,0.003
07/04/2022 20:58,208.163,0.003
08/04/2022 20:58,208.163,0.003
09/04/2022 20:58,208.163,0.003
10/04/2022 20:58,208.163,0.003
11/04/2022 20:58,208.163,0.003
12/04/2022 20:58,207.544,0.008
13/04/2022 20:58,207.544,0.008
14/04/2022 20:58,207.544,0.008
15/04/2022 20:58,207.544,0.008
16/04/2022 20:58,207.544,0.008
17/04/2022 20:58,207.544,0.008
18/04/2022 20:58,207.544,0.008
19/04/2022 20:58,207.544,0.008
20/04/2022 20:58,207.544,0.008
21/04/2022 20:58,207.544,0.008
22/04/2022 20:58,207.544,0.008
23/04/2022 20:58,207.544,0.008
24/04/2022 20:58,207.544,0.008
25/04/2022 20:58,207.544,0.008
