datetime,dam_discharge_(m_/s)
11/05/2012,2790.34
12/05/2012,2750.66
13/05/2012,3159.88
14/05/2012,2908.65
15/05/2012,3159.25
16/05/2012,3781.37
17/05/2012,2760.93
18/05/2012,2847.66
19/05/2012,3087.16
20/05/2012,2885.84
21/05/2012,2043
22/05/2012,2709.94
23/05/2012,3343.69
24/05/2012,3718.77
25/05/2012,2422.69
26/05/2012,2420.36
27/05/2012,3015.12
28/05/2012,1962.2
29/05/2012,2777.51
30/05/2012,2131.98
31/05/2012,3684.53
01/06/2012,2615.33
02/06/2012,3826.42
03/06/2012,3556.76
04/06/2012,2676.84
05/06/2012,2464.02
06/06/2012,2903.23
07/06/2012,2947.68
08/06/2012,3173.07
09/06/2012,2611.73
10/06/2012,3373.2
11/06/2012,3132.66
12/06/2012,2829.8
13/06/2012,2643.98
14/06/2012,2907.56
15/06/2012,2591.55
16/06/2012,3029.22
17/06/2012,3042.72
18/06/2012,3130.85
19/06/2012,3883.12
20/06/2012,2933.78
21/06/2012,3502.3
22/06/2012,3114.79
23/06/2012,2880.88
24/06/2012,2940.42
25/06/2012,2970.59
26/06/2012,3139.88
27/06/2012,2520.34
28/06/2012,2267.33
29/06/2012,3327.15
30/06/2012,3449.06
01/07/2012,3372.82
02/07/2012,3077.49
03/07/2012,3383.61
04/07/2012,3356.71
05/07/2012,3393.81
06/07/2012,2570.23
07/07/2012,2451.52
08/07/2012,2805.72
09/07/2012,2991.31
10/07/2012,2879.04
11/07/2012,2061.65
12/07/2012,3860.85
13/07/2012,2862.98
14/07/2012,3086.35
15/07/2012,3622.27
16/07/2012,1827.51
17/07/2012,2744.15
18/07/2012,2806.44
19/07/2012,2831.84
20/07/2012,2913.26
21/07/2012,3723.57
22/07/2012,3336.73
23/07/2012,3479.02
24/07/2012,3023.56
25/07/2012,2300.31
26/07/2012,1960.15
27/07/2012,2235.3
28/07/2012,3179.88
29/07/2012,3015.88
30/07/2012,2894.92
31/07/2012,2815.71
01/08/2012,4005.86
02/08/2012,2588.55
03/08/2012,3463.91
04/08/2012,3000.96
05/08/2012,2969.53
06/08/2012,3588.32
07/08/2012,3731.27
08/08/2012,2880.23
09/08/2012,3399.6
10/08/2012,3181.95
11/08/2012,3003.72
12/08/2012,3102.13
13/08/2012,2656
14/08/2012,2846.95
15/08/2012,2709.68
16/08/2012,3450.69
17/08/2012,2952.4
18/08/2012,2351.14
19/08/2012,2638.28
20/08/2012,1400.37
21/08/2012,2752.75
22/08/2012,3018.82
23/08/2012,2931.93
24/08/2012,3990.08
25/08/2012,3287.45
26/08/2012,3265.23
27/08/2012,2178.37
28/08/2012,2817.68
29/08/2012,2756.67
30/08/2012,2606.96
31/08/2012,2600.06
01/09/2012,1772
02/09/2012,1772
03/09/2012,1772
04/09/2012,1772
05/09/2012,1772
06/09/2012,1772
07/09/2012,1772
08/09/2012,1772
09/09/2012,1772
10/09/2012,1772
11/09/2012,1772
12/09/2012,1772
13/09/2012,1772
14/09/2012,1772
15/09/2012,1772
16/09/2012,1772
17/09/2012,1772
18/09/2012,1772
19/09/2012,1772
20/09/2012,1772
21/09/2012,1772
22/09/2012,1772
23/09/2012,1772
24/09/2012,1772
25/09/2012,1772
26/09/2012,1772
27/09/2012,1772
28/09/2012,1772
29/09/2012,1772
30/09/2012,1772
01/10/2012,2095.94
02/10/2012,2362.07
03/10/2012,3437.05
04/10/2012,2928.54
05/10/2012,2746.8
06/10/2012,2997.29
07/10/2012,3583.7
08/10/2012,3002.11
09/10/2012,3270.19
10/10/2012,2576.7
11/10/2012,2690.69
12/10/2012,3176.99
13/10/2012,3946.33
14/10/2012,3714.89
15/10/2012,3291.41
16/10/2012,3075.72
17/10/2012,3700.53
18/10/2012,3397.34
19/10/2012,1853.17
20/10/2012,2473.03
21/10/2012,3169.07
22/10/2012,2106.52
23/10/2012,2551.21
24/10/2012,2650.09
25/10/2012,2871.92
26/10/2012,2856.28
27/10/2012,2855.44
28/10/2012,3412.65
29/10/2012,2867.39
30/10/2012,2807.68
31/10/2012,2325.41
01/11/2012,1807.3
02/11/2012,1298.55
03/11/2012,1173.89
04/11/2012,1563.93
05/11/2012,1269.92
06/11/2012,1342.21
07/11/2012,1577.54
08/11/2012,1402.06
09/11/2012,2193.48
10/11/2012,1477.55
11/11/2012,1685.35
12/11/2012,917.49
13/11/2012,1241.81
14/11/2012,1173.93
15/11/2012,1213.69
16/11/2012,1624.66
17/11/2012,1810.67
18/11/2012,1603.39
19/11/2012,1432.01
20/11/2012,1310.74
21/11/2012,1834.08
22/11/2012,2121.38
23/11/2012,1540.52
24/11/2012,1781.81
25/11/2012,1603.01
26/11/2012,1726.65
27/11/2012,1150.64
28/11/2012,1353.56
29/11/2012,1618.64
30/11/2012,1863.75
01/12/2012,1254.56
02/12/2012,890.01
03/12/2012,1350.52
04/12/2012,1803.04
05/12/2012,1024.83
06/12/2012,1146.92
07/12/2012,1546.78
08/12/2012,1465.21
09/12/2012,1678.34
10/12/2012,1131.38
11/12/2012,1402.51
12/12/2012,1858.56
13/12/2012,1142.13
14/12/2012,1943.07
15/12/2012,1179.77
16/12/2012,1754.81
17/12/2012,1388.11
18/12/2012,1156.53
19/12/2012,1350.93
20/12/2012,1663.48
21/12/2012,1497.94
22/12/2012,1835.54
23/12/2012,1930.72
24/12/2012,1145.09
25/12/2012,1123.12
26/12/2012,1108.56
27/12/2012,1230.24
28/12/2012,1831.26
29/12/2012,1668.11
30/12/2012,1336.49
31/12/2012,1496.67
01/01/2013,1921.29
02/01/2013,2072.4
03/01/2013,1577.82
04/01/2013,702.22
05/01/2013,1589.19
06/01/2013,1780.42
07/01/2013,1567.39
08/01/2013,1717.95
09/01/2013,1607.12
10/01/2013,1129.61
11/01/2013,1234.13
12/01/2013,1403.65
13/01/2013,1819.62
14/01/2013,1270.23
15/01/2013,1636.77
16/01/2013,1591.11
17/01/2013,1975.86
18/01/2013,1487.5
19/01/2013,973.57
20/01/2013,1694.06
21/01/2013,2141.42
22/01/2013,1713.72
23/01/2013,1263.7
24/01/2013,1175.42
25/01/2013,1214.11
26/01/2013,2100.99
27/01/2013,1401.8
28/01/2013,1301.21
29/01/2013,1452.47
30/01/2013,1404.93
31/01/2013,1970.3
01/02/2013,1195.66
02/02/2013,1854.19
03/02/2013,1536.63
04/02/2013,1862.11
05/02/2013,1974.79
06/02/2013,1525.44
07/02/2013,1405.48
08/02/2013,1519.85
09/02/2013,1471.57
10/02/2013,1002.91
11/02/2013,1965.74
12/02/2013,1573.74
13/02/2013,1151.07
14/02/2013,879.74
15/02/2013,801.72
16/02/2013,1731.14
17/02/2013,1314.31
18/02/2013,1363.53
19/02/2013,1646.45
20/02/2013,1345.19
21/02/2013,1663.96
22/02/2013,1528.58
23/02/2013,1474.76
24/02/2013,1028.17
25/02/2013,1254.08
26/02/2013,1680.76
27/02/2013,1295.39
28/02/2013,1861.61
01/03/2013,2203.92
02/03/2013,1696.92
03/03/2013,1947.85
04/03/2013,1716.22
05/03/2013,1339.72
06/03/2013,1560.05
07/03/2013,2104
08/03/2013,1342.93
09/03/2013,1188.2
10/03/2013,1159.74
11/03/2013,1434.74
12/03/2013,1198.96
13/03/2013,2002.21
14/03/2013,1564.91
15/03/2013,1791.52
16/03/2013,1410.4
17/03/2013,1157.94
18/03/2013,1107.18
19/03/2013,1227.6
20/03/2013,1604.26
21/03/2013,1655.96
22/03/2013,1680.96
23/03/2013,1053.4
24/03/2013,1499.88
25/03/2013,1192.18
26/03/2013,1620.44
27/03/2013,1643.72
28/03/2013,1148.35
29/03/2013,1790.41
30/03/2013,2201.65
31/03/2013,1750.45
01/04/2013,1451.15
02/04/2013,1405.04
03/04/2013,1437.28
04/04/2013,1271.78
05/04/2013,1575.72
06/04/2013,1158.46
07/04/2013,933.09
08/04/2013,1565.88
09/04/2013,1506.37
10/04/2013,1328.65
11/04/2013,1115.19
12/04/2013,1586.92
13/04/2013,1202.95
14/04/2013,1458.32
15/04/2013,2029.49
16/04/2013,1695.36
17/04/2013,1089.26
18/04/2013,1117.54
19/04/2013,1545.55
20/04/2013,1087.4
21/04/2013,899.48
22/04/2013,1659.71
23/04/2013,1596.28
24/04/2013,1635.18
25/04/2013,1578.91
26/04/2013,1480.41
27/04/2013,1301.34
28/04/2013,1654.84
29/04/2013,1958.97
30/04/2013,1349.63
01/05/2013,2489.63
02/05/2013,2432.44
03/05/2013,2566.63
04/05/2013,3101.3
05/05/2013,1930.19
06/05/2013,3219.59
07/05/2013,3321.96
08/05/2013,2100.96
09/05/2013,2510.41
10/05/2013,3039.84
11/05/2013,2928.27
12/05/2013,3259.82
13/05/2013,2929.43
14/05/2013,3632.38
15/05/2013,2839.42
16/05/2013,2508.48
17/05/2013,2468.28
18/05/2013,3367.73
19/05/2013,3014.81
20/05/2013,3316.86
21/05/2013,3306.56
22/05/2013,1990.08
23/05/2013,2429.96
24/05/2013,2489.69
25/05/2013,2591.97
26/05/2013,2789.82
27/05/2013,3499.57
28/05/2013,3599.24
29/05/2013,2853.55
30/05/2013,2874.36
31/05/2013,2647.28
01/06/2013,3044.59
02/06/2013,3101.26
03/06/2013,3403.24
04/06/2013,3399.22
05/06/2013,1848.94
06/06/2013,2923.73
07/06/2013,3692.05
08/06/2013,2780.94
09/06/2013,3569.62
10/06/2013,2846.77
11/06/2013,3087.46
12/06/2013,2431.55
13/06/2013,2450.38
14/06/2013,3362.75
15/06/2013,3440.91
16/06/2013,3013.21
17/06/2013,2386.24
18/06/2013,3021.9
19/06/2013,3628.62
20/06/2013,3871.43
21/06/2013,2841.65
22/06/2013,2170.07
23/06/2013,3420.18
24/06/2013,2862.02
25/06/2013,3471.52
26/06/2013,3140.54
27/06/2013,2558.28
28/06/2013,3029.12
29/06/2013,3654.17
30/06/2013,2925.42
01/07/2013,2482.6
02/07/2013,2205.68
03/07/2013,2613.92
04/07/2013,2794.93
05/07/2013,3410
06/07/2013,2439.58
07/07/2013,3776.88
08/07/2013,2331.42
09/07/2013,4165.74
10/07/2013,3862.76
11/07/2013,3070.58
12/07/2013,2176.15
13/07/2013,2972.29
14/07/2013,2806.58
15/07/2013,2362.86
16/07/2013,3145.5
17/07/2013,2588.18
18/07/2013,2642.55
19/07/2013,2898.16
20/07/2013,2712.55
21/07/2013,4039.08
22/07/2013,2732.14
23/07/2013,3220.44
24/07/2013,3072.76
25/07/2013,3176.38
26/07/2013,3214.54
27/07/2013,3440.68
28/07/2013,3133.22
29/07/2013,3112.45
30/07/2013,3029.24
31/07/2013,2930.79
01/08/2013,1817
02/08/2013,1817
03/08/2013,1817
04/08/2013,1817
05/08/2013,1817
06/08/2013,1817
07/08/2013,1817
08/08/2013,1817
09/08/2013,1817
10/08/2013,1817
11/08/2013,1817
12/08/2013,1817
13/08/2013,1817
14/08/2013,1817
15/08/2013,1817
16/08/2013,1817
17/08/2013,1817
18/08/2013,1817
19/08/2013,1817
20/08/2013,1817
21/08/2013,1817
22/08/2013,1817
23/08/2013,1817
24/08/2013,1817
25/08/2013,1817
26/08/2013,1817
27/08/2013,1817
28/08/2013,1817
29/08/2013,1817
30/08/2013,1817
31/08/2013,1817
01/09/2013,2544.1
02/09/2013,2969.57
03/09/2013,3120.63
04/09/2013,3201.08
05/09/2013,3090.14
06/09/2013,2883.52
07/09/2013,2971.46
08/09/2013,2723.18
09/09/2013,3156.61
10/09/2013,2889.44
11/09/2013,3090.28
12/09/2013,3500.4
13/09/2013,2645.32
14/09/2013,3298.35
15/09/2013,3016.61
16/09/2013,4010.6
17/09/2013,2891.85
18/09/2013,3347.58
19/09/2013,3007.68
20/09/2013,2305.85
21/09/2013,2739.66
22/09/2013,3440.24
23/09/2013,2783.65
24/09/2013,1889.87
25/09/2013,2984.3
26/09/2013,2453.83
27/09/2013,3065.91
28/09/2013,3775.57
29/09/2013,3384.73
30/09/2013,3768.33
01/10/2013,2719.24
02/10/2013,2928.42
03/10/2013,2477.78
04/10/2013,2657.98
05/10/2013,2536.56
06/10/2013,2346.64
07/10/2013,3682.93
08/10/2013,1954.02
09/10/2013,3685.07
10/10/2013,3623.03
11/10/2013,3249.9
12/10/2013,2442.75
13/10/2013,2208.91
14/10/2013,2725.8
15/10/2013,3312.56
16/10/2013,3001.53
17/10/2013,2478.25
18/10/2013,3574.1
19/10/2013,3842.19
20/10/2013,2886.7
21/10/2013,3054.67
22/10/2013,2245.58
23/10/2013,2792.81
24/10/2013,3255.22
25/10/2013,3177.43
26/10/2013,2746.17
27/10/2013,2862.88
28/10/2013,2776.39
29/10/2013,2860.77
30/10/2013,3211.62
31/10/2013,2016.23
01/11/2013,1477.7
02/11/2013,1604.99
03/11/2013,1328.85
04/11/2013,1356.2
05/11/2013,1364.88
06/11/2013,1356.29
07/11/2013,1501.77
08/11/2013,1538.7
09/11/2013,869.85
10/11/2013,1695.86
11/11/2013,1413
12/11/2013,2079.89
13/11/2013,1142.51
14/11/2013,1239.81
15/11/2013,1439.13
16/11/2013,1623.97
17/11/2013,914.77
18/11/2013,1251.27
19/11/2013,1677.4
20/11/2013,1215.56
21/11/2013,1911.01
22/11/2013,1363.83
23/11/2013,1230.19
24/11/2013,1683.07
25/11/2013,1982.29
26/11/2013,1624.92
27/11/2013,1878.13
28/11/2013,2002.99
29/11/2013,1223.44
30/11/2013,1781.52
01/12/2013,1042.96
02/12/2013,1627.47
03/12/2013,1478.6
04/12/2013,1872.89
05/12/2013,1851.68
06/12/2013,1670.94
07/12/2013,1589.53
08/12/2013,1652.51
09/12/2013,1518.53
10/12/2013,1481.64
11/12/2013,1932.77
12/12/2013,1968.87
13/12/2013,1457.5
14/12/2013,1571.29
15/12/2013,1524.5
16/12/2013,1016.49
17/12/2013,1399.07
18/12/2013,1979.91
19/12/2013,1275.07
20/12/2013,2134.36
21/12/2013,1851.64
22/12/2013,1620.45
23/12/2013,1668.25
24/12/2013,1224.84
25/12/2013,1420.43
26/12/2013,1932.42
27/12/2013,1315.64
28/12/2013,1818.34
29/12/2013,1086.89
30/12/2013,1140.55
31/12/2013,2070.42
01/01/2014,1496.45
02/01/2014,1338.45
03/01/2014,1908.82
04/01/2014,1873.75
05/01/2014,1776.23
06/01/2014,1329.03
07/01/2014,1413.92
08/01/2014,1593.49
09/01/2014,1708.32
10/01/2014,1347.45
11/01/2014,1551.22
12/01/2014,1580.22
13/01/2014,1886.03
14/01/2014,1726.34
15/01/2014,1047.96
16/01/2014,1435.91
17/01/2014,1221.36
18/01/2014,1670.43
19/01/2014,1776.95
20/01/2014,1530.47
21/01/2014,1419.56
22/01/2014,1520.75
23/01/2014,1562.68
24/01/2014,1307.97
25/01/2014,1134.39
26/01/2014,884.96
27/01/2014,1880.15
28/01/2014,1648.91
29/01/2014,1608.75
30/01/2014,1879.56
31/01/2014,1123.36
01/02/2014,979.31
02/02/2014,1615.27
03/02/2014,1587.98
04/02/2014,980.61
05/02/2014,1607.86
06/02/2014,1379.93
07/02/2014,1257.87
08/02/2014,1399.97
09/02/2014,767.54
10/02/2014,1322.59
11/02/2014,1288.71
12/02/2014,1667.13
13/02/2014,1452.53
14/02/2014,1691.66
15/02/2014,735.14
16/02/2014,1248.27
17/02/2014,1666.8
18/02/2014,1407.34
19/02/2014,1753.64
20/02/2014,958.62
21/02/2014,1719.33
22/02/2014,1308.26
23/02/2014,1279.14
24/02/2014,1797.31
25/02/2014,1848.57
26/02/2014,1810.41
27/02/2014,2111.59
28/02/2014,1880.04
01/03/2014,1261.37
02/03/2014,1542.49
03/03/2014,1391.94
04/03/2014,2108.73
05/03/2014,1831.46
06/03/2014,1443.34
07/03/2014,1763.37
08/03/2014,1130.34
09/03/2014,1575.08
10/03/2014,1218.62
11/03/2014,993.42
12/03/2014,1735.36
13/03/2014,1772.58
14/03/2014,1637.16
15/03/2014,1445.11
16/03/2014,1120.09
17/03/2014,1151.6
18/03/2014,1209.22
19/03/2014,1429.9
20/03/2014,1822.85
21/03/2014,1818.12
22/03/2014,1005.43
23/03/2014,1292.03
24/03/2014,1283.95
25/03/2014,740.53
26/03/2014,1669.84
27/03/2014,1426.15
28/03/2014,1466.06
29/03/2014,1903.76
30/03/2014,1526.49
31/03/2014,1370.78
01/04/2014,1671.62
02/04/2014,1817.66
03/04/2014,1588.94
04/04/2014,1706.76
05/04/2014,1456.33
06/04/2014,1475.44
07/04/2014,1533.91
08/04/2014,1274.06
09/04/2014,1329.58
10/04/2014,1913.36
11/04/2014,2102.39
12/04/2014,1977.66
13/04/2014,1103.02
14/04/2014,1074.04
15/04/2014,1142.79
16/04/2014,1540.32
17/04/2014,657.38
18/04/2014,1323.36
19/04/2014,1922.13
20/04/2014,1794.73
21/04/2014,1347.27
22/04/2014,1369.99
23/04/2014,1670.17
24/04/2014,1780.58
25/04/2014,1340.06
26/04/2014,1429.69
27/04/2014,1330.2
28/04/2014,1100.6
29/04/2014,1434.08
30/04/2014,1411.22
01/05/2014,2369.68
02/05/2014,3323.04
03/05/2014,3241.66
04/05/2014,3347.86
05/05/2014,2615.96
06/05/2014,2008.21
07/05/2014,3233.67
08/05/2014,2667.94
09/05/2014,2554.67
10/05/2014,2371.47
11/05/2014,2862.34
12/05/2014,3788.66
13/05/2014,2747.28
14/05/2014,2455.1
15/05/2014,3325.97
16/05/2014,3086.41
17/05/2014,1940.35
18/05/2014,3331.17
19/05/2014,4064.23
20/05/2014,1699.73
21/05/2014,2382.15
22/05/2014,1575.74
23/05/2014,2962.35
24/05/2014,3495.19
25/05/2014,3052.75
26/05/2014,3696
27/05/2014,3415.28
28/05/2014,3851.07
29/05/2014,3580.11
30/05/2014,2798.53
31/05/2014,3033.36
01/06/2014,2565.66
02/06/2014,2884.67
03/06/2014,3030.92
04/06/2014,2957.55
05/06/2014,3671.13
06/06/2014,2834.92
07/06/2014,2533.96
08/06/2014,2565.19
09/06/2014,3327.55
10/06/2014,2298.43
11/06/2014,2899.41
12/06/2014,3663.75
13/06/2014,3146.3
14/06/2014,2962.7
15/06/2014,2982.04
16/06/2014,2485.22
17/06/2014,2571.43
18/06/2014,2902.41
19/06/2014,3135.64
20/06/2014,3474.08
21/06/2014,3046.28
22/06/2014,3676.39
23/06/2014,3802.6
24/06/2014,3397.63
25/06/2014,3612.49
26/06/2014,2504.64
27/06/2014,2425.4
28/06/2014,3258.99
29/06/2014,2329.4
30/06/2014,2854.81
01/07/2014,3385.6
02/07/2014,3706.69
03/07/2014,2872.89
04/07/2014,2675.03
05/07/2014,3160.23
06/07/2014,2463.23
07/07/2014,2913.36
08/07/2014,2996
09/07/2014,2986.01
10/07/2014,3044.25
11/07/2014,2582.74
12/07/2014,2636.5
13/07/2014,2626.44
14/07/2014,2189.95
15/07/2014,3170.92
16/07/2014,3447.33
17/07/2014,3398.16
18/07/2014,2868.75
19/07/2014,2594.5
20/07/2014,3372.16
21/07/2014,3319.46
22/07/2014,3108.71
23/07/2014,3872.16
24/07/2014,2986.79
25/07/2014,2871.56
26/07/2014,2800.09
27/07/2014,2219.56
28/07/2014,3330.67
29/07/2014,2947.26
30/07/2014,3254.97
31/07/2014,3920.94
01/08/2014,2804.62
02/08/2014,1831
03/08/2014,3240.54
04/08/2014,3083.43
05/08/2014,2633.77
06/08/2014,3198.63
07/08/2014,3393.05
08/08/2014,2526.7
09/08/2014,2849.33
10/08/2014,3738.38
11/08/2014,2639.19
12/08/2014,3033.33
13/08/2014,1687.79
14/08/2014,2259.08
15/08/2014,3078.76
16/08/2014,3613.99
17/08/2014,2318.99
18/08/2014,3037.28
19/08/2014,2812.14
20/08/2014,3476.54
21/08/2014,2391.1
22/08/2014,3215.04
23/08/2014,2673.15
24/08/2014,3111.52
25/08/2014,3034.47
26/08/2014,2874.11
27/08/2014,3238.91
28/08/2014,3021.83
29/08/2014,2933.6
30/08/2014,2821.79
31/08/2014,3038.8
01/09/2014,2182
02/09/2014,2182
03/09/2014,2182
04/09/2014,2182
05/09/2014,2182
06/09/2014,2182
07/09/2014,2182
08/09/2014,2182
09/09/2014,2182
10/09/2014,2182
11/09/2014,2182
12/09/2014,2182
13/09/2014,2182
14/09/2014,2182
15/09/2014,2182
16/09/2014,2182
17/09/2014,2182
18/09/2014,2182
19/09/2014,2182
20/09/2014,2182
21/09/2014,2182
22/09/2014,2182
23/09/2014,2182
24/09/2014,2182
25/09/2014,2182
26/09/2014,2182
27/09/2014,2182
28/09/2014,2182
29/09/2014,2182
30/09/2014,2182
01/10/2014,3111.02
02/10/2014,2505.43
03/10/2014,2825.26
04/10/2014,2472.41
05/10/2014,2980.08
06/10/2014,2703.83
07/10/2014,3385.39
08/10/2014,3336.36
09/10/2014,2538.63
10/10/2014,2998.85
11/10/2014,3319.26
12/10/2014,2912.35
13/10/2014,2635.89
14/10/2014,2453.8
15/10/2014,3427.13
16/10/2014,3451.36
17/10/2014,2896.03
18/10/2014,3383.07
19/10/2014,1517.39
20/10/2014,3663.78
21/10/2014,2921.53
22/10/2014,3070.89
23/10/2014,2839.74
24/10/2014,3697.85
25/10/2014,2469.63
26/10/2014,3737.23
27/10/2014,3198.14
28/10/2014,3311.33
29/10/2014,2835.4
30/10/2014,2345.89
31/10/2014,3465.26
01/11/2014,1593.42
02/11/2014,1908.49
03/11/2014,1441.87
04/11/2014,1374.23
05/11/2014,1916.43
06/11/2014,2073.57
07/11/2014,1502.8
08/11/2014,1274.17
09/11/2014,1743.16
10/11/2014,1423.79
11/11/2014,1679.78
12/11/2014,1422.22
13/11/2014,1969.2
14/11/2014,1290.15
15/11/2014,1644.16
16/11/2014,1353.39
17/11/2014,1415.55
18/11/2014,1376.38
19/11/2014,1721.58
20/11/2014,1775.51
21/11/2014,1667.32
22/11/2014,1467.6
23/11/2014,1542.05
24/11/2014,1769.32
25/11/2014,1778.79
26/11/2014,692.92
27/11/2014,1418.33
28/11/2014,1432.72
29/11/2014,1700.78
30/11/2014,1479.97
01/12/2014,1715.76
02/12/2014,1176.4
03/12/2014,1578.02
04/12/2014,1770.06
05/12/2014,1057.69
06/12/2014,2254.09
07/12/2014,1857.27
08/12/2014,1500.41
09/12/2014,1251.48
10/12/2014,1447.47
11/12/2014,1525.14
12/12/2014,1632.2
13/12/2014,1950.2
14/12/2014,1357.17
15/12/2014,1668.81
16/12/2014,1112.27
17/12/2014,1375.92
18/12/2014,1613.02
19/12/2014,1707.38
20/12/2014,1274.03
21/12/2014,1367.76
22/12/2014,1938.17
23/12/2014,1848.57
24/12/2014,1562.54
25/12/2014,829.01
26/12/2014,2253.34
27/12/2014,1494.02
28/12/2014,1406.23
29/12/2014,1343.29
30/12/2014,1612.91
31/12/2014,1615.97
01/01/2015,1785.19
02/01/2015,1222.18
03/01/2015,1406.25
04/01/2015,2109.16
05/01/2015,1567.38
06/01/2015,1448.24
07/01/2015,1217.51
08/01/2015,1651.78
09/01/2015,1809.31
10/01/2015,1762.38
11/01/2015,1422.36
12/01/2015,1608.38
13/01/2015,2001.5
14/01/2015,1821.26
15/01/2015,1264.75
16/01/2015,736.2
17/01/2015,1589.03
18/01/2015,1739.57
19/01/2015,1173.23
20/01/2015,1497.36
21/01/2015,1420.89
22/01/2015,1531.29
23/01/2015,1336.59
24/01/2015,1887.15
25/01/2015,1544.39
26/01/2015,1236.29
27/01/2015,1775.24
28/01/2015,1120.74
29/01/2015,1885.35
30/01/2015,1797.32
31/01/2015,1916.93
01/02/2015,1452.53
02/02/2015,1351.17
03/02/2015,1525.21
04/02/2015,1474.67
05/02/2015,1304.18
06/02/2015,1333.91
07/02/2015,1390.09
08/02/2015,1149
09/02/2015,1703.39
10/02/2015,1484.31
11/02/2015,1407.49
12/02/2015,1166.89
13/02/2015,1151.89
14/02/2015,2080.77
15/02/2015,1311.82
16/02/2015,1683.16
17/02/2015,1548.79
18/02/2015,667.44
19/02/2015,2037.74
20/02/2015,1705.23
21/02/2015,1269.7
22/02/2015,1491.49
23/02/2015,1155.24
24/02/2015,2047.87
25/02/2015,1227.7
26/02/2015,1343.07
27/02/2015,1281.13
28/02/2015,1524.11
01/03/2015,1911.09
02/03/2015,2036.81
03/03/2015,1380.3
04/03/2015,1613.48
05/03/2015,1524.57
06/03/2015,1205.52
07/03/2015,2226.77
08/03/2015,1908.83
09/03/2015,1556.73
10/03/2015,1974.56
11/03/2015,1863.63
12/03/2015,1524.56
13/03/2015,1597.79
14/03/2015,1953.64
15/03/2015,1216.15
16/03/2015,2002.11
17/03/2015,1432.47
18/03/2015,1957.4
19/03/2015,1498.43
20/03/2015,1601.28
21/03/2015,1489.71
22/03/2015,1340.45
23/03/2015,1418.98
24/03/2015,1913.73
25/03/2015,805.75
26/03/2015,1128.31
27/03/2015,1282.36
28/03/2015,1176.5
29/03/2015,1952.99
30/03/2015,1877.3
31/03/2015,1677.61
01/04/2015,1308.66
02/04/2015,1900.52
03/04/2015,1023.56
04/04/2015,2142.59
05/04/2015,1294.61
06/04/2015,1421.39
07/04/2015,1371.2
08/04/2015,1178.07
09/04/2015,2077.53
10/04/2015,1736.67
11/04/2015,1864.64
12/04/2015,1132.9
13/04/2015,1554.28
14/04/2015,1656.31
15/04/2015,1581.23
16/04/2015,1151.89
17/04/2015,1822.65
18/04/2015,1536.47
19/04/2015,1213.51
20/04/2015,943.42
21/04/2015,1682
22/04/2015,2235.14
23/04/2015,1195.42
24/04/2015,1551.13
25/04/2015,1833.15
26/04/2015,1119.1
27/04/2015,1356.01
28/04/2015,1241.95
29/04/2015,1795.4
30/04/2015,1897.66
01/05/2015,3079.52
02/05/2015,2579.13
03/05/2015,2778.6
04/05/2015,2684.75
05/05/2015,2511.37
06/05/2015,2948.98
07/05/2015,3287.41
08/05/2015,3245.13
09/05/2015,2995.88
10/05/2015,3028.53
11/05/2015,2959.22
12/05/2015,2351.39
13/05/2015,3080.07
14/05/2015,2708.19
15/05/2015,2326.33
16/05/2015,3185.35
17/05/2015,2694.13
18/05/2015,3113.88
19/05/2015,3423.82
20/05/2015,2524.88
21/05/2015,3046.06
22/05/2015,2094.79
23/05/2015,3766.27
24/05/2015,2320.47
25/05/2015,2742.59
26/05/2015,3669.19
27/05/2015,2882.74
28/05/2015,2401.3
29/05/2015,3356.54
30/05/2015,3345.27
31/05/2015,2683.41
01/06/2015,2737.54
02/06/2015,2782.3
03/06/2015,2896.49
04/06/2015,2053.51
05/06/2015,2909.29
06/06/2015,3891.96
07/06/2015,2552.02
08/06/2015,2708.25
09/06/2015,2408.19
10/06/2015,3306.08
11/06/2015,3601.6
12/06/2015,3590.16
13/06/2015,2375.99
14/06/2015,3249.9
15/06/2015,3716.88
16/06/2015,3254.83
17/06/2015,3239.2
18/06/2015,2764.18
19/06/2015,3110.05
20/06/2015,3618.16
21/06/2015,3164.1
22/06/2015,2375.86
23/06/2015,2771.98
24/06/2015,3604.64
25/06/2015,3162.37
26/06/2015,3059.53
27/06/2015,2722.99
28/06/2015,3594.3
29/06/2015,3831.21
30/06/2015,3631.59
01/07/2015,3721.3
02/07/2015,2820.65
03/07/2015,2749.92
04/07/2015,2921.83
05/07/2015,3019.29
06/07/2015,3715.51
07/07/2015,3582.94
08/07/2015,3269.23
09/07/2015,2284.41
10/07/2015,2155.99
11/07/2015,3120.23
12/07/2015,3440.13
13/07/2015,2960.22
14/07/2015,3957.45
15/07/2015,2458.78
16/07/2015,2395.82
17/07/2015,2667.86
18/07/2015,2648.85
19/07/2015,3263.14
20/07/2015,2789.14
21/07/2015,2226.08
22/07/2015,3445.79
23/07/2015,2120.02
24/07/2015,2464.39
25/07/2015,2188.65
26/07/2015,3103.56
27/07/2015,3093.02
28/07/2015,3958.23
29/07/2015,3456.91
30/07/2015,3720.82
31/07/2015,3144.3
01/08/2015,2511.53
02/08/2015,3064.05
03/08/2015,3296.21
04/08/2015,3351.9
05/08/2015,2763.79
06/08/2015,3244.39
07/08/2015,2533.49
